x y z
-2.010503 0.41062233 0.45187145
-2.0114028 0.41080612 0.43886366
-2.012253 0.41097978 0.42620498
-2.013108 0.4111544 0.413895
-2.0140235 0.41134134 0.4019334
-2.0150552 0.411552 0.39031982
-2.016258 0.4117977 0.37905392
-2.0176883 0.41208982 0.3681355
-2.0194006 0.41243958 0.35756415
-2.021451 0.4128583 0.34733957
-2.0238948 0.4133575 0.33746147
-2.0267878 0.4139483 0.32792953
-2.0301847 0.41464216 0.31874335
-2.0341418 0.41545027 0.3099027
-2.0387142 0.4163841 0.30140722
-2.0439572 0.417455 0.29325658
-2.0499268 0.41867414 0.28545046
-2.0566776 0.420053 0.27798858
-2.0642662 0.42160285 0.2708706
-2.0727472 0.42333505 0.26409623
-2.0821764 0.42526087 0.2576651
-2.0926096 0.42739168 0.2515769
-2.104102 0.42973882 0.24583133
-2.1167088 0.43231365 0.24042806
-2.1304855 0.4351274 0.23536678
-2.145488 0.43819147 0.23064718
-2.1617718 0.44151723 0.22626893
-2.1793916 0.44511592 0.22223169
-1.8053861 0.41453245 0.83263445
-1.8253394 0.41911393 0.81257707
-1.8439709 0.42339188 0.79284716
-1.8613367 0.42737922 0.773445
-1.877493 0.4310889 0.75437075
-1.892496 0.4345337 0.73562443
-1.9064019 0.43772656 0.7172065
-1.9192667 0.44068044 0.6991168
-1.9311467 0.4434082 0.68135566
-1.9420975 0.44592258 0.66392297
-1.952176 0.44823676 0.6468193
-1.9614384 0.45036346 0.63004464
-1.9699398 0.45231548 0.6135988
-1.9777381 0.454106 0.5974825
-1.9848882 0.45574772 0.58169574
-1.991446 0.4572535 0.5662386
-1.9974684 0.45863622 0.551111
-2.0030115 0.459909 0.5363136
-2.0081315 0.46108463 0.52184623
-2.0128837 0.46217582 0.507709
-2.0173254 0.46319562 0.4939022
-2.0215123 0.46415696 0.4804261
-2.0255005 0.4650727 0.46728075
-2.029346 0.46595567 0.45446616
-2.0331051 0.46681875 0.44198263
-2.0368345 0.46767503 0.42983043
-2.0405893 0.4685372 0.41800955
-2.0444267 0.46941832 0.4065202
-2.048402 0.47033107 0.39536256
-2.0525723 0.47128853 0.38453677
-2.0569925 0.4723035 0.374043
-2.0617197 0.4733889 0.36388135
-2.06681 0.47455767 0.3540521
-2.072319 0.47582266 0.3445553
-2.0783038 0.47719675 0.3353911
-2.0848193 0.47869283 0.32655975
-2.0919228 0.48032385 0.31806138
-2.0996702 0.48210263 0.30989608
-2.1081169 0.48404214 0.30206412
-2.1173203 0.48615524 0.29456562
-2.127335 0.48845482 0.28740066
-2.1382186 0.49095374 0.2805695
-2.1500266 0.49366498 0.27407223
-2.1628153 0.49660134 0.26790905
-2.176641 0.49977583 0.2620801
-2.1915593 0.5032012 0.2565856
-2.2076268 0.5068904 0.2514256
-2.2248998 0.51085645 0.24660034
-2.243434 0.5151121 0.24210997
-2.2632859 0.5196703 0.23795462
-2.2845118 0.5245439 0.23413447
-1.7582375 0.44708443 0.8153237
-1.7807213 0.45280164 0.7963823
-1.8018963 0.458186 0.7777395
-1.8218197 0.46325213 0.759396
-1.8405476 0.4680142 0.7413525
-1.8581364 0.47248676 0.7236094
-1.874644 0.4766842 0.7061674
-1.8901263 0.4806211 0.68902725
-1.9046406 0.48431176 0.6721896
-1.918243 0.48777068 0.65565485
-1.9309908 0.4910122 0.63942385
-1.9429412 0.49405086 0.6234972
-1.9541495 0.4969009 0.60787535
-1.9646741 0.49957708 0.59255916
-1.9745706 0.5020936 0.57754934
-1.9838964 0.5044649 0.5628462
-1.9927076 0.5067054 0.5484504
-2.001062 0.50882983 0.53436303
-2.0090158 0.5108522 0.5205843
-2.0166247 0.5127871 0.50711477
-2.0239472 0.51464903 0.49395525
-2.0310395 0.5164525 0.48110655
-2.0379581 0.5182117 0.46856895
-2.0447595 0.5199412 0.45634326
-2.051501 0.52165544 0.44443014
-2.0582395 0.5233689 0.4328302
-2.0650313 0.5250959 0.42154405
-2.0719333 0.526851 0.41057232
-2.0790021 0.52864844 0.3999157
-2.0862947 0.53050274 0.38957462
-2.0938678 0.5324285 0.37954992
-2.1017783 0.5344399 0.36984223
-2.1100829 0.53655154 0.3604521
-2.1188378 0.5387778 0.35138014
-2.1281006 0.54113317 0.342627
-2.1379278 0.543632 0.33419332
-2.1483757 0.54628867 0.3260798
-2.1595018 0.54911786 0.318287
-2.1713624 0.5521337 0.31081554
-2.184014 0.55535084 0.30366609
-2.197514 0.55878365 0.29683927
-2.2119188 0.56244653 0.29033577
-2.2272854 0.56635386 0.2841561
-2.2436702 0.5705202 0.27830094
-2.2611303 0.57496 0.272771
-2.2797225 0.5796875 0.26756683
-2.299503 0.58471733 0.26268905
-2.320529 0.5900638 0.25813833
-2.3428571 0.59574145 0.25391534
-2.3665445 0.6017647 0.25002062
-2.3916473 0.60814786 0.24645486
-1.7072129 0.47513598 0.79626244
-1.7321585 0.48207858 0.778481
-1.7558165 0.48866293 0.7609695
-1.7782453 0.4949051 0.7437288
-1.7995014 0.5008209 0.72676027
-1.8196422 0.5064263 0.7100648
-1.838725 0.5117373 0.6936436
-1.8568072 0.5167697 0.67749774
-1.8739463 0.52153975 0.6616283
-1.8901988 0.52606297 0.64603615
-1.905623 0.5303557 0.6307227
-1.9202757 0.53443366 0.6156891
-1.9342139 0.5383129 0.600936
-1.9474956 0.5420094 0.58646494
-1.960178 0.54553896 0.57227683
-1.9723176 0.54891753 0.55837286
-1.9839723 0.55216116 0.5447538
-1.9951994 0.5552859 0.5314211
-2.006057 0.55830747 0.51837605
-2.0166004 0.56124187 0.5056191
-2.0268881 0.5641052 0.49315178
-2.036978 0.56691325 0.48097512
-2.0469267 0.56968206 0.46909025
-2.0567908 0.5724274 0.45749804
-2.066629 0.5751654 0.44619983
-2.0764978 0.57791203 0.43519676
-2.0864544 0.58068305 0.4244897
-2.0965564 0.5834946 0.41407987
-2.1068609 0.5863625 0.4039683
-2.117426 0.5893027 0.39415616
-2.1283076 0.59233123 0.38464448
-2.1395638 0.59546393 0.37543437
-2.151252 0.598717 0.36652702
-2.163429 0.60210603 0.35792342
-2.1761527 0.60564715 0.3496247
-2.1894803 0.6093563 0.34163183
-2.2034688 0.6132494 0.3339461
-2.2181756 0.6173425 0.3265685
-2.2336578 0.6216513 0.31950018
-2.249973 0.62619203 0.3127422
-2.2671783 0.6309805 0.30629563
-2.2853312 0.63603264 0.30016163
-2.3044891 0.6413645 0.29434124
-2.3247087 0.64699185 0.2888356
-2.3460479 0.6529308 0.28364572
-2.3685641 0.6591972 0.27877277
-2.392314 0.66580707 0.2742178
-2.417355 0.6727763 0.269982
-2.443745 0.6801209 0.26606637
-2.4715405 0.68785673 0.262472
-2.5007994 0.69599974 0.25920007
-1.6526864 0.49870482 0.7755429
-1.6800075 0.50694907 0.75895905
-1.7060715 0.5148141 0.7426166
-1.7309375 0.52231747 0.7265172
-1.7546623 0.5294764 0.7106622
-1.7773035 0.5363086 0.6950532
-1.7989199 0.5428313 0.67969185
-1.8195683 0.54906213 0.6645798
-1.839307 0.55501837 0.6497182
-1.8581934 0.5607174 0.6351089
-1.8762852 0.5661768 0.6207533
-1.8936411 0.5714139 0.6066531
-1.9103177 0.5764461 0.59280944
-1.9263742 0.58129114 0.57922465
-1.9418671 0.5859662 0.56589967
-1.9568545 0.5904887 0.5528363
-1.971394 0.59487617 0.54003567
-1.9855441 0.599146 0.5274999
-1.9993621 0.6033156 0.5152301
-2.0129056 0.60740244 0.50322807
-2.0262327 0.6114239 0.4914953
-2.039401 0.6153976 0.48003334
-2.0524688 0.6193407 0.46884364
-2.0654926 0.62327087 0.45792785
-2.0785317 0.6272054 0.44728735
-2.091643 0.63116187 0.43692404
-2.1048846 0.6351575 0.42683914
-2.1183143 0.63921 0.41703436
-2.1319895 0.6433365 0.4075111
-2.1459684 0.6475546 0.39827105
-2.1603084 0.6518819 0.38931563
-2.1750674 0.6563355 0.3806466
-2.1903036 0.660933 0.37226525
-2.2060742 0.66569185 0.3641733
-2.2224374 0.67062956 0.3563722
-2.2394507 0.67576337 0.3488635
-2.2571723 0.68111086 0.34164888
-2.2756593 0.68668944 0.33472967
-2.29497 0.69251645 0.32810763
-2.315162 0.69860953 0.32178417
-2.336293 0.70498586 0.31576088
-2.358421 0.7116632 0.31003928
-2.3816037 0.7186586 0.30462098
-2.4058988 0.72598976 0.29950744
-2.4313643 0.73367405 0.29470026
-2.4580576 0.7417289 0.29020098
-2.486037 0.75017166 0.28601116
-2.5153596 0.75902 0.28213236
-2.546084 0.7682911 0.27856606
-2.578267 0.77800256 0.27531382
-2.6119673 0.7881717 0.27237725
-1.595035 0.5178371 0.7532659
-1.6246289 0.52744496 0.7379103
-1.6530056 0.53665745 0.722768
-1.6802241 0.5454942 0.7078416
-1.7063416 0.5539735 0.6931327
-1.7314172 0.56211436 0.6786431
-1.7555087 0.5699358 0.66437507
-1.7786744 0.5774567 0.6503307
-1.8009726 0.58469594 0.63651174
-1.822461 0.5916722 0.62292
-1.8431987 0.5984048 0.60955805
-1.8632432 0.6049124 0.5964273
-1.8826529 0.6112139 0.5835299
-1.9014865 0.61732835 0.570868
-1.9198018 0.6232745 0.55844367
-1.9376571 0.62907124 0.54625833
-1.9551101 0.63473755 0.5343145
-1.97222 0.6402924 0.5226141
-1.9890447 0.6457545 0.51115894
-2.0056417 0.6511429 0.4999511
-2.02207 0.6564763 0.48899245
-2.0383878 0.66177404 0.47828513
-2.0546527 0.66705465 0.4678311
-2.0709238 0.672337 0.45763224
-2.0872583 0.67764014 0.44769055
-2.1037154 0.6829831 0.43800822
-2.120353 0.6883845 0.42858708
-2.1372292 0.6938635 0.41942903
-2.154402 0.69943863 0.41053614
-2.1719298 0.70512927 0.40191042
-2.189871 0.710954 0.39355382
-2.2082841 0.7169318 0.38546827
-2.2272265 0.72308165 0.37765592
-2.246757 0.72942233 0.3701186
-2.266934 0.7359728 0.36285833
-2.2878149 0.742752 0.3558771
-2.3094587 0.74977875 0.34917688
-2.3319232 0.757072 0.34275973
-2.3552668 0.76465064 0.33662757
-2.3795478 0.7725336 0.33078235
-2.4048243 0.7807397 0.32522613
-2.4311545 0.78928804 0.31996083
-2.4585967 0.79819727 0.31498852
-2.4872088 0.8074864 0.3103111
-2.5170498 0.8171744 0.3059306
-2.548177 0.82728004 0.30184898
-2.5806494 0.83782226 0.29806823
-2.6145248 0.8488201 0.29459035
-2.6498613 0.8602924 0.2914173
-2.6867173 0.8722579 0.28855106
-2.7251513 0.88473564 0.28599364
-1.5346384 0.53260696 0.72954035
-1.5663867 0.5436255 0.7154364
-1.5969665 0.5542384 0.7015189
-1.6264372 0.5644663 0.6877906
-1.6548567 0.57432956 0.6742535
-1.682284 0.58384836 0.66091025
-1.7087777 0.5930432 0.64776313
-1.7343966 0.6019344 0.6348148
-1.7591991 0.6105423 0.62206733
-1.7832435 0.61888707 0.6095234
-1.8065891 0.62698936 0.5971852
-1.8292946 0.63486934 0.5850554
-1.8514175 0.6425473 0.573136
-1.873018 0.6500439 0.5614297
-1.894154 0.6573794 0.5499389
-1.9148835 0.6645738 0.53866595
-1.9352663 0.67164767 0.52761316
-1.9553605 0.6786215 0.51678324
-1.9752249 0.68551546 0.5061783
-1.994917 0.69234985 0.49580076
-2.0144975 0.69914526 0.4856532
-2.0340233 0.70592207 0.47573793
-2.053554 0.7127003 0.46605733
-2.0731478 0.7195004 0.4566138
-2.0928636 0.7263429 0.44740972
-2.11276 0.733248 0.43844777
-2.1328955 0.7402362 0.42973
-2.1533287 0.7473277 0.42125905
-2.174118 0.7545429 0.4130372
-2.195323 0.7619021 0.40506676
-2.2170012 0.76942575 0.3973504
-2.2392118 0.7771342 0.38989034
-2.2620137 0.7850477 0.38268906
-2.285465 0.79318666 0.375749
-2.3096247 0.80157137 0.36907244
-2.334551 0.8102223 0.36266184
-2.3603034 0.8191597 0.35651967
-2.3869398 0.82840395 0.35064822
-2.4145186 0.83797544 0.34505
-2.4430993 0.8478946 0.3397274
-2.4727397 0.85818154 0.3346828
-2.503499 0.8688568 0.32991862
-2.5354357 0.8799406 0.32543725
-2.5686085 0.89145344 0.32124108
-2.6030757 0.90341556 0.31733257
-2.6388962 0.91584736 0.3137141
-2.6761289 0.92876923 0.31038806
-2.7148318 0.9422014 0.30735686
-2.7550642 0.9561643 0.30462292
-2.7968848 0.97067827 0.30218863
-2.840351 0.98576367 0.30005646
-1.4718753 0.5431147 0.704482
-1.5056444 0.5555753 0.691646
-1.5383028 0.5676262 0.6789705
-1.5699103 0.57928914 0.66645855
-1.6005256 0.5905861 0.6541128
-1.6302075 0.6015385 0.6419363
-1.6590155 0.6121686 0.6299316
-1.6870089 0.6224979 0.6181018
-1.7142459 0.6325483 0.6064493
-1.7407856 0.6423414 0.59497714
-1.7666879 0.65189916 0.5836882
-1.7920115 0.6612433 0.5725852
-1.8168147 0.6703956 0.56167084
-1.8411576 0.67937803 0.5509483
-1.8650987 0.6882122 0.54042023
-1.888697 0.6969199 0.530089
-1.9120117 0.70552284 0.51995784
-1.9351019 0.71404314 0.5100298
-1.958027 0.72250235 0.50030714
-1.9808453 0.7309221 0.49079302
-2.0036159 0.7393243 0.48149002
-2.0263984 0.747731 0.47240126
-2.0492518 0.75616384 0.46352932
-2.0722346 0.76464427 0.4548769
-2.0954058 0.7731945 0.44644713
-2.1188257 0.7818362 0.43824267
-2.142552 0.7905911 0.4302663
-2.1666443 0.799481 0.42252082
-2.1911612 0.8085277 0.41500908
-2.216163 0.8177531 0.40773392
-2.2417068 0.8271788 0.4006981
-2.267853 0.8368266 0.39390436
-2.2946608 0.8467185 0.3873557
-2.3221884 0.856876 0.38105476
-2.3504953 0.8673212 0.37500447
-2.3796403 0.87807566 0.36920747
-2.4096832 0.8891612 0.36366677
-2.4406822 0.90059966 0.3583851
-2.4726968 0.9124128 0.3533653
-2.5057855 0.9246225 0.34861007
-2.540008 0.9372504 0.34412226
-2.5754228 0.9503184 0.33990476
-2.6120896 0.9638482 0.33596036
-2.650067 0.97786164 0.33229184
-2.689414 0.9923805 0.32890195
-2.73019 1.0074266 0.32579365
-2.7724535 1.0230216 0.32296962
-2.816264 1.0391876 0.32043272
-2.8616805 1.055946 0.31818575
-2.908762 1.0733187 0.3162315
-2.957567 1.0913277 0.31457284
-1.4071232 0.54948604 0.67821383
-1.4427649 0.5634041 0.6666544
-1.4773633 0.57691497 0.6552307
-1.510978 0.5900417 0.64394665
-1.5436683 0.6028074 0.6328049
-1.5754939 0.61523527 0.62180877
-1.606514 0.62734866 0.6109615
-1.6367884 0.639171 0.6002663
-1.6663762 0.650725 0.5897263
-1.6953367 0.6620343 0.5793448
-1.7237298 0.67312205 0.5691249
-1.7516154 0.6840112 0.5590699
-1.7790518 0.69472533 0.5491827
-1.8060994 0.70528746 0.5394669
-1.8328176 0.715721 0.52992564
-1.8592651 0.7260489 0.5205618
-1.8855019 0.7362944 0.5113787
-1.911588 0.74648106 0.50237983
-1.9375823 0.756632 0.49356794
-1.963544 0.76676995 0.48494655
-1.9895326 0.77691877 0.47651863
-2.0156083 0.7871014 0.46828768
-2.0418303 0.7973411 0.46025667
-2.0682576 0.80766094 0.4524287
-2.0949495 0.81808436 0.4448071
-2.1219666 0.82863456 0.43739513
-2.1493673 0.83933467 0.430196
-2.1772118 0.8502079 0.4232128
-2.2055588 0.86127764 0.41644862
-2.2344685 0.8725668 0.40990686
-2.2639997 0.88409895 0.4035906
-2.2942123 0.8958971 0.39750317
-2.325166 0.9079846 0.39164764
-2.3569198 0.9203846 0.38602716
-2.3895333 0.93312025 0.3806451
-2.423066 0.94621485 0.37550443
-2.4575775 0.9596916 0.37060857
-2.493127 0.97357386 0.3659606
-2.5297742 0.9878847 0.3615637
-2.5675783 1.0026474 0.3574211
-2.606599 1.0178851 0.35353598
-2.6468956 1.0336211 0.34991163
-2.688528 1.0498786 0.34655106
-2.731555 1.0666809 0.34345764
-2.7760367 1.084051 0.34063444
-2.8220322 1.1020124 0.33808473
-2.8696008 1.1205882 0.3358117
-2.9188025 1.1398015 0.3338185
-2.9696965 1.1596758 0.33210835
-3.0223422 1.1802341 0.33068448
-3.0767992 1.2014996 0.32955003
-1.340758 0.5518709 0.6508651
-1.3781112 0.56724584 0.6405832
-1.414497 0.5822227 0.6304141
-1.4499755 0.596826 0.62036186
-1.4846067 0.61108065 0.61042947
-1.5184505 0.6250111 0.60062104
-1.5515667 0.63864213 0.5909398
-1.5840156 0.6519984 0.58138937
-1.6158566 0.6651045 0.5719734
-1.6471494 0.67798495 0.56269515
-1.6779548 0.69066495 0.5535585
-1.7083324 0.7031686 0.544567
-1.7383415 0.71552074 0.5357238
-1.7680433 0.72774625 0.5270331
-1.7974967 0.73986953 0.5184981
-1.8267615 0.7519153 0.5101224
-1.8558981 0.7639083 0.5019094
-1.8849665 0.7758732 0.493863
-1.9140266 0.7878345 0.48598653
-1.9431375 0.79981697 0.47828352
-1.9723603 0.81184536 0.47075766
-2.0017543 0.8239443 0.4634125
-2.0313795 0.8361384 0.45625162
-2.0612957 0.84845227 0.44927832
-2.091563 0.8609106 0.4424965
-2.1222417 0.8735383 0.43590963
-2.1533911 0.88635963 0.42952123
-2.1850712 0.89939964 0.42333478
-2.2173421 0.9126827 0.41735396
-2.2502637 0.92623353 0.41158223
-2.283896 0.9400769 0.40602323
-2.3182986 0.95423746 0.40068057
-2.3535318 0.96873987 0.39555767
-2.3896554 0.98360866 0.3906582
-2.4267292 0.9988687 0.38598558
-2.4648132 1.0145445 0.38154355
-2.5039675 1.0306607 0.3773356
-2.544252 1.0472423 0.37336525
-2.585726 1.0643135 0.36963612
-2.62845 1.0818993 0.3661517
-2.6724842 1.1000241 0.36291564
-2.7178879 1.1187128 0.3599314
-2.7647212 1.13799 0.35720265
-2.813044 1.1578802 0.35473287
-2.8629165 1.1784083 0.35252562
-2.9143984 1.1995988 0.3505845
-2.9675498 1.2214764 0.34891304
-3.0224304 1.244066 0.34751484
-3.0791001 1.2673918 0.34639344
-3.137619 1.2914789 0.3455524
-3.1980472 1.3163517 0.34499526
-1.2731519 0.55044216 0.62257063
-1.3120427 0.5672564 0.6135597
-1.3500504 0.5836891 0.6046403
-1.3872372 0.5997665 0.59581673
-1.4236621 0.61551464 0.5870926
-1.459386 0.6309598 0.5784719
-1.4944695 0.64612806 0.56995857
-1.5289727 0.6610453 0.5615564
-1.5629561 0.6757379 0.5532693
-1.5964801 0.69023186 0.5451014
-1.6296054 0.7045534 0.5370563
-1.6623921 0.7187288 0.5291383
-1.6949008 0.73278373 0.5213509
-1.7271924 0.74674475 0.51369816
-1.7593266 0.76063794 0.5061842
-1.7913636 0.7744891 0.4988126
-1.8233649 0.7883246 0.49158734
-1.8553904 0.8021707 0.48451248
-1.8875004 0.8160533 0.47759175
-1.9197552 0.8299985 0.47082913
-1.9522156 0.8440327 0.46422845
-1.9849418 0.8581818 0.4577938
-2.0179946 0.87247205 0.45152894
-2.0514338 0.88692933 0.44543782
-2.0853202 0.90158 0.43952432
-2.1197147 0.91645026 0.43379235
-2.1546767 0.931566 0.42824584
-2.1902676 0.94695354 0.4228887
-2.226547 0.96263885 0.41772476
-2.263576 0.9786482 0.41275802
-2.3014147 0.9950075 0.40799227
-2.3401237 1.0117433 0.40343156
-2.3797634 1.0288814 0.3990797
-2.4203942 1.0464479 0.3949406
-2.4620764 1.064469 0.3910183
-2.5048704 1.0829709 0.38731644
-2.548837 1.1019796 0.38383913
-2.5940363 1.1215214 0.38059023
-2.640529 1.1416223 0.3775736
-2.6883755 1.1623085 0.37479323
-2.7376356 1.183606 0.37225294
-2.7883706 1.205541 0.36995667
-2.8406405 1.2281396 0.36790836
-2.8945057 1.2514282 0.36611187
-2.950027 1.2754326 0.36457106
-3.0072646 1.3001789 0.36328995
-3.0662787 1.3256935 0.36227238
-3.1271298 1.3520021 0.36152226
-3.189879 1.3791316 0.36104348
-3.2545855 1.4071071 0.36084
-3.321311 1.4359556 0.36091563
-1.2046711 0.5453938 0.5934706
-1.2449142 0.56361306 0.58571607
-1.284368 0.5814751 0.57803386
-1.3230944 0.5990078 0.5704283
-1.3611538 0.6162387 0.56290376
-1.3986076 0.63319504 0.555464
-1.4355165 0.6499051 0.54811394
-1.4719422 0.6663959 0.5408571
-1.5079447 0.6826955 0.5336982
-1.5435854 0.6988313 0.5266411
-1.5789257 0.71483094 0.51969033
-1.6140265 0.7307222 0.51285005
-1.6489486 0.74653256 0.50612426
-1.6837533 0.76228976 0.4995176
-1.7185013 0.77802145 0.49303403
-1.7532539 0.79375505 0.4866777
-1.7880718 0.80951816 0.48045316
-1.8230165 0.8253388 0.47436437
-1.8581488 0.8412444 0.4684157
-1.8935295 0.8572623 0.4626112
-1.92922 0.87342054 0.45695525
-1.9652811 0.8897466 0.45145214
-2.0017738 0.90626806 0.44610596
-2.0387592 0.9230125 0.44092092
-2.0762982 0.94000757 0.43590137
-2.1144524 0.95728123 0.43105155
-2.153282 0.9748607 0.42637557
-2.1928484 0.9927737 0.4218777
-2.2332127 1.011048 0.41756222
-2.274436 1.0297109 0.41343334
-2.3165789 1.0487905 0.40949526
-2.3597026 1.0683141 0.40575224
-2.4038684 1.0883093 0.40220845
-2.4491374 1.108804 0.3988682
-2.49557 1.1298256 0.39573568
-2.5432277 1.1514016 0.3928151
-2.5921717 1.1735601 0.39011073
-2.6424623 1.1963285 0.3876268
-2.6941614 1.2197343 0.38536754
-2.7473292 1.2438052 0.38333708
-2.8020275 1.2685688 0.38153982
-2.8583167 1.2940528 0.37997985
-2.916258 1.3202848 0.37866145
-2.9759128 1.3472923 0.37758884
-3.0373416 1.3751031 0.37676626
-3.1006057 1.4037449 0.37619796
-3.165766 1.4332452 0.37588817
-3.232884 1.4636314 0.37584108
-3.30202 1.4949316 0.37606096
-3.3732352 1.5271732 0.37655196
-3.446591 1.5603837 0.37731844
-1.1356765 0.53693956 0.5637087
-1.1770761 0.5565131 0.5571886
-1.2177885 0.5757615 0.5507236
-1.2578757 0.5947144 0.5443183
-1.2973993 0.61340094 0.53797734
-1.336421 0.6318501 0.5317052
-1.3750026 0.6500911 0.5255065
-1.4132059 0.66815346 0.5193856
-1.4510925 0.68606585 0.5133472
-1.4887238 0.7038577 0.50739557
-1.5261621 0.72155833 0.5015355
-1.5634692 0.7391968 0.4957716
-1.6007061 0.7568021 0.49010804
-1.637935 0.7744038 0.48454973
-1.6752181 0.79203093 0.47910115
-1.7126162 0.8097124 0.47376648
-1.7501913 0.8274777 0.4685506
-1.7880056 0.84535605 0.46345806
-1.8261206 0.8633764 0.45849314
-1.8645977 0.8815681 0.4536606
-1.9034986 0.8999602 0.44896483
-1.9428858 0.9185822 0.44441047
-1.9828203 0.9374631 0.44000205
-2.0233638 0.9566317 0.435744
-2.0645785 0.9761177 0.4316409
-2.106526 0.99595016 0.4276974
-2.1492677 1.0161581 0.4239179
-2.1928658 1.0367709 0.42030695
-2.2373815 1.0578176 0.41686913
-2.2828767 1.0793275 0.41360894
-2.3294137 1.1013297 0.41053092
-2.3770535 1.1238536 0.40763965
-2.4258578 1.146928 0.4049396
-2.475889 1.1705823 0.40243536
-2.527208 1.1948456 0.4001314
-2.5798774 1.2197473 0.3980323
-2.6339583 1.2453163 0.39614257
-2.6895127 1.271582 0.39446676
-2.7466023 1.2985735 0.3930094
-2.8052888 1.32632 0.391775
-2.8656337 1.3548506 0.39076817
-2.927699 1.3841947 0.3899934
-2.9915464 1.4143813 0.3894552
-3.0572374 1.4454396 0.3891581
-3.1248343 1.4773989 0.38910666
-3.1943984 1.5102881 0.38930544
-3.265991 1.5441368 0.38975894
-3.3396747 1.5789738 0.39047167
-3.4155107 1.6148286 0.39144823
-3.493561 1.6517301 0.3926931
-3.5738869 1.6897076 0.39421085
-1.0665212 0.5253119 0.5334334
-1.1088728 0.54617196 0.52811766
-1.1506463 0.56674755 0.5228422
-1.1919057 0.5870697 0.5176122
-1.2327129 0.60716903 0.5124319
-1.27313 0.62707645 0.5073067
-1.3132205 0.64682287 0.50224113
-1.3530464 0.666439 0.49723995
-1.3926704 0.6859556 0.49230817
-1.4321545 0.70540345 0.4874504
-1.4715625 0.7248137 0.48267156
-1.5109562 0.744217 0.4779767
-1.5503976 0.7636438 0.47337022
-1.5899506 0.78312546 0.4688573
-1.6296769 0.8026926 0.46444258
-1.6696392 0.82237595 0.4601308
-1.7099003 0.8422063 0.45592692
-1.7505224 0.8622147 0.45183587
-1.7915685 0.8824318 0.4478622
-1.8331007 0.90288836 0.4440109
-1.8751817 0.9236152 0.4402867
-1.9178745 0.94464344 0.43669465
-1.9612412 0.9660037 0.4332393
-2.0053446 0.98772657 0.42992544
-2.0502467 1.0098431 0.42675817
-2.0960112 1.0323842 0.4237421
-2.1426997 1.0553806 0.42088217
-2.1903753 1.0788628 0.4181831
-2.2391002 1.1028621 0.41564974
-2.288937 1.1274091 0.41328692
-2.3399484 1.1525346 0.4110995
-2.392197 1.1782695 0.40909216
-2.4457452 1.2046446 0.40726995
-2.500656 1.2316906 0.4056375
-2.5569916 1.2594386 0.4041997
-2.6148143 1.2879192 0.4029613
-2.6741874 1.3171631 0.4019273
-2.7351732 1.3472013 0.40110233
-2.7978337 1.3780648 0.4004913
-2.8622322 1.409784 0.40009904
-2.9284308 1.4423901 0.39993033
-2.9964924 1.4759135 0.39999002
-3.0664794 1.5103854 0.4002829
-3.1384542 1.5458364 0.40081382
-3.2124798 1.5822976 0.40158758
-3.2886186 1.6197994 0.40260902
-3.3669329 1.6583729 0.40388298
-3.4474857 1.6980488 0.40541425
-3.530339 1.7388581 0.40720758
-3.6155558 1.7808313 0.40926793
-3.7031987 1.8239996 0.41160002
-0.99754965 0.5107594 0.5027955
-1.0406404 0.53282255 0.49864686
-1.0832705 0.55464965 0.49452606
-1.1255041 0.576274 0.49043855
-1.1674047 0.5977277 0.48638934
-1.2090358 0.61904335 0.48238328
-1.2504611 0.6402537 0.47842565
-1.2917442 0.66139114 0.4745216
-1.3329484 0.6824883 0.47067612
-1.3741373 0.7035775 0.4668942
-1.4153749 0.7246919 0.46318117
-1.4567244 0.74586344 0.45954207
-1.4982494 0.76712483 0.45598176
-1.5400139 0.7885088 0.45250562
-1.5820811 0.81004786 0.4491186
-1.6245147 0.8317743 0.44582576
-1.6673778 0.85372096 0.44263223
-1.7107351 0.8759204 0.4395432
-1.7546493 0.89840513 0.4365636
-1.799184 0.9212074 0.43369856
-1.8444028 0.94436014 0.43095323
-1.8903697 0.9678959 0.42833263
-1.9371482 0.9918472 0.42584196
-1.9848013 1.0162462 0.42348623
-2.0333931 1.0411259 0.4212705
-2.0829875 1.0665189 0.4191999
-2.1336472 1.0924574 0.41727957
-2.1854365 1.1189742 0.41551453
-2.2384183 1.1461018 0.4139099
-2.2926574 1.1738726 0.41247073
-2.3482158 1.2023196 0.41120222
-2.405158 1.2314748 0.41010928
-2.463548 1.2613711 0.4091972
-2.5234482 1.2920411 0.40847096
-2.584923 1.323517 0.40793565
-2.648036 1.3558316 0.40759635
-2.7128506 1.3890176 0.4074582
-2.7794302 1.4231074 0.40752628
-2.8478386 1.4581335 0.40780565
-2.9181395 1.4941285 0.4083014
-2.990396 1.5311248 0.40901867
-3.0646722 1.5691553 0.40996253
-3.1410317 1.6082524 0.4111381
-3.2195377 1.6484485 0.41255033
-3.3002536 1.6897763 0.41420448
-3.3832436 1.7322685 0.41610554
-3.4685712 1.7759572 0.41825864
-3.5562997 1.8208754 0.42066884
-3.6464927 1.8670554 0.4233413
-3.739214 1.9145302 0.42628106
-3.8345268 1.9633316 0.42949322
-0.92909557 0.4935456 0.47194785
-0.97270614 0.516712 0.4689213
-1.0159802 0.53969973 0.46591303
-1.0589833 0.56254333 0.4629286
-1.1017795 0.58527726 0.45997325
-1.144434 0.6079356 0.457052
